create_time,double_chicken,double_damage_per_match,double_deaths_num,double_headshot_kills_sum,double_kills_max,double_kills_sum,double_play_times,double_rating,double_survived_second,id,mode,season,solo_chicken,solo_damage_per_match,solo_deaths_num,solo_headshot_kills_sum,solo_kills_max,solo_kills_sum,solo_play_times,solo_rating,group1,group2,solo_survived_second,square_chicken,square_damage_per_match,square_deaths_num,square_headshot_kills_sum,square_kills_max,square_kills_sum,square_play_times,square_rating,square_survived_second,user_id
7/18/2018,3,113.409,181,29,7,144,184,1874,825.361,303735,tpp,18-Sep,0,247.366,2,1,2,4,2,1731,low,mid,1535.2,2,116.072,157,24,5,113,159,1915,783.701,5a5767b1891ba400017c4b47
7/18/2018,0,140.587,24,4,5,27,24,1740,493.992,303557,tpp,18-Sep,0,156.277,12,2,3,16,12,1731,low,mid,606.898,5,145.538,162,27,8,161,167,1883,676.616,59fd95aebc5fe8000183d337
7/18/2018,2,117.552,46,7,5,34,48,1803,902.112,303817,tpp,18-Sep,0,94.8687,37,4,4,20,37,1731,low,mid,722.409,7,106.193,182,24,4,111,189,1886,922.06,59fd9d70042e880001d6706c
7/18/2018,10,111.943,335,38,6,251,345,1874,854.986,304176,tpp,18-Sep,0,107.581,21,1,5,16,21,1731,low,mid,661.875,7,110.73,189,28,6,141,196,1938,929.303,5aa2279c7edf8b00011bc23b
7/18/2018,10,153.506,203,58,9,236,213,1815,814.549,303927,tpp,18-Sep,0,5.42027,8,0,0,0,8,1732,low,mid,879.745,1,178.498,98,26,6,104,99,1871,818.064,59fdbb6ae2fc950001608898
7/18/2018,2,76.1935,37,7,3,25,39,1787,693.173,304072,tpp,18-Sep,0,73.382,12,1,3,6,12,1732,low,mid,770.432,6,105.283,105,19,5,86,111,1820,929.336,59fdf2be05d4560001ebe240
7/18/2018,0,190.8,5,0,3,7,5,1735,801.097,303166,tpp,18-Sep,0,134.991,8,3,3,8,8,1732,low,mid,592.809,2,195.983,112,28,8,140,114,2038,824.83,59fd9a9b1f28f400017041c5
7/18/2018,2,136.379,22,3,9,32,24,1788,529.339,303493,tpp,18-Sep,0,177.914,26,8,6,32,26,1732,low,mid,499.087,13,156.393,144,34,8,155,157,1938,651.226,5a43bcbf5db355000169ecc4
7/18/2018,11,103.714,136,35,7,124,147,1826,585.542,304299,tpp,18-Sep,0,130.916,16,6,5,17,16,1732,low,mid,515.241,25,119.613,262,56,7,261,287,1913,625.428,5b0a55464c3d0e0001f81b06
7/18/2018,0,29.5108,33,2,2,5,33,1729,654.371,304330,tpp,18-Sep,0,91.2233,10,2,4,8,10,1732,low,mid,611.669,19,38.4759,284,18,3,62,303,1918,780.182,5b4866d7000950000111ece0
7/18/2018,0,143.411,21,5,4,25,21,1731,539.386,304970,tpp,18-Sep,0,96.6934,25,6,4,20,25,1733,low,mid,496.342,1,146.93,29,8,7,33,30,1757,715.093,59fdca368d0e8000016ff2bf
7/18/2018,3,503.084,11,26,10,55,14,1888,947.708,304848,tpp,18-Sep,1,437.876,1,3,5,10,2,1733,low,mid,1125.22,7,374.579,41,59,12,149,48,2002,807.613,5a7fb1b5fc8f4200010964ad
7/18/2018,10,160.182,187,56,9,230,197,1934,936.205,304002,tpp,18-Sep,0,173.448,6,2,3,8,6,1733,low,mid,759.934,3,250.441,49,29,9,105,52,1793,689.345,59fd953de7fefd00012e55ad
7/18/2018,1,70.3609,62,5,6,27,63,1841,1010.43,304149,tpp,18-Sep,0,83.3228,9,0,2,6,9,1733,low,mid,882.342,1,68.8147,58,5,3,22,59,1756,831.49,5a2a98b8efd5cf0001fa1c4c
7/18/2018,3,121.289,117,25,5,88,120,1867,948.6,304938,tpp,18-Sep,0,214.644,7,3,4,8,7,1733,low,mid,962.501,4,148.763,74,20,6,69,78,1892,967.78,59fda0b31f8f130001594c57
7/18/2018,0,135.425,5,0,2,4,5,1710,460.652,303382,tpp,18-Sep,0,647.865,2,1,12,12,2,1733,low,mid,815.529,4,162.276,91,27,5,111,95,1925,690.148,5a24197dc6b7ef000100decf
7/18/2018,0,164.613,10,2,4,11,10,1775,581.093,303484,tpp,18-Sep,0,168.322,18,4,5,26,18,1733,low,mid,559.124,3,135.35,99,22,5,91,102,1898,706.441,5a37383d2b66ec00018cdd34
7/18/2018,2,206.895,42,17,10,60,44,1835,889.926,303155,tpp,18-Sep,0,131.891,13,3,4,16,13,1733,low,mid,783.039,5,168.114,126,37,9,141,131,1864,898.494,59fd984506c6d600012e4eeb
7/18/2018,2,201.454,48,23,5,76,50,1903,907.351,303426,tpp,18-Sep,0,143.34,8,3,3,9,8,1733,low,mid,679.527,8,172.456,155,56,6,187,163,1828,763.912,59fda83be606fa0001599949
7/18/2018,1,114.008,66,7,4,42,67,1830,794.311,304658,tpp,18-Sep,0,91.5005,37,3,3,18,37,1733,low,mid,647.514,10,90.5864,181,22,6,117,191,1941,959.042,59fdd4f6b21ec50001898716
7/18/2018,1,172.332,113,26,6,146,114,1780,554.624,303893,tpp,18-Sep,0,127.964,33,5,5,40,33,1733,low,mid,382.018,15,158.454,320,93,11,386,335,1871,617.664,5ae6a533d1ceeb000188fa78
7/18/2018,0,144.514,61,12,5,69,61,1805,635.03,303291,tpp,18-Sep,0,117.036,3,1,2,4,3,1733,low,mid,1155.79,10,141.207,326,76,7,333,336,1851,617.899,5a0e64b2f10dbd0001a4a2cd
7/18/2018,1,118.87,11,0,2,5,12,1760,913.469,304740,tpp,18-Sep,0,122.607,14,1,3,11,14,1733,low,mid,733.672,5,83.078,365,27,5,137,370,1825,846.225,5af156b095df13000122a1a2
7/18/2018,1,270.085,2,1,2,5,3,1736,1106.09,303262,tpp,18-Sep,0,168.054,17,5,7,20,17,1734,low,mid,699.324,0,101.427,11,2,3,10,11,1706,476.352,59fdb02bbcb7db0001710775
7/18/2018,0,60.4598,25,1,2,8,25,1737,779.225,304887,tpp,18-Sep,0,80.2951,15,1,3,8,15,1734,low,mid,880.963,0,79.5651,32,1,2,8,32,1790,857.524,5b27b927a187cb0001d654ab
7/18/2018,0,88.9442,123,18,5,79,123,1861,775.471,304543,tpp,18-Sep,0,127.884,5,0,2,6,5,1734,low,mid,838.732,1,106.061,37,8,4,30,38,1901,954.744,5a02e4ddc4ef8e0001e3c37f
7/18/2018,10,276.071,258,136,14,569,268,1871,744.274,303650,tpp,18-Sep,1,219.576,10,10,8,25,11,1734,low,mid,586.79,4,339.284,73,45,10,193,77,1901,793.736,5a00a65fba78b30001a8716b
7/18/2018,0,111.436,34,3,5,24,34,1841,654.107,303440,tpp,18-Sep,0,20.2844,7,1,1,1,7,1734,low,mid,721.386,4,97.6589,90,7,4,46,94,1827,649.502,5b40572ea9ae6d0001be4a9c
7/18/2018,4,137.074,141,40,8,148,145,1869,735.454,303701,tpp,18-Sep,0,906.171,1,7,9,9,1,1734,low,mid,1082.67,5,150.37,101,22,7,104,106,1872,847.445,59fdad9e6355080001fafa9a
7/18/2018,3,89.3754,105,17,5,74,108,1811,642.977,304603,tpp,18-Sep,0,117.905,133,21,4,115,133,1734,low,mid,549.186,2,88.5139,113,12,5,73,115,1850,745.504,5a38a7aaf088570001e3b6b0
7/18/2018,1,79.7426,101,12,4,48,102,1766,632.001,304413,tpp,18-Sep,0,65.6752,41,4,4,23,41,1734,low,mid,408.523,2,79.8839,165,9,3,76,167,1812,833.544,5a0c09aba5b8b1000109dee5
7/18/2018,1,141.895,27,2,6,25,28,1786,712.615,304691,tpp,18-Sep,1,114.748,12,4,4,13,13,1734,low,mid,465.194,6,123.157,197,34,5,142,203,1898,847.236,5a3ff4d34ec7bb0001b1b1af
7/18/2018,0,120.465,42,6,6,37,42,1789,721.748,304663,tpp,18-Sep,0,224.992,7,4,5,12,7,1734,low,mid,501.742,15,127.542,255,52,8,213,270,1882,754.21,5a1fd9cb4b25f90001541506
7/18/2018,0,2.81293,2,0,0,0,2,1718,1260.93,303198,tpp,18-Sep,0,10.3767,12,0,0,0,12,1734,low,mid,945.878,10,45.5728,276,8,4,78,286,1939,679.869,5ad02da0689210000123db1b
7/18/2018,2,132.728,66,11,4,58,68,1758,599.979,303505,tpp,18-Sep,0,188.636,130,46,8,190,130,1734,low,mid,668.5,24,137.923,283,69,7,291,307,1893,656.236,5b3b2d0e47a4a10001b6f323
7/18/2018,2,149.976,111,35,9,117,113,1818,820.679,304334,tpp,18-Sep,0,213.331,9,2,4,15,9,1734,low,mid,745.129,14,172.916,331,110,13,418,345,1965,911.339,59fda86eca01c30001f8d674
7/18/2018,0,88.3728,53,8,3,24,53,1876,1027.89,304144,tpp,18-Sep,0,58.1742,5,0,2,2,5,1735,low,mid,1187.58,0,112.011,11,2,4,9,11,1789,1194.06,5a0c05f8697e3a0001f1e7d2
7/18/2018,0,78.7287,53,4,3,19,53,1832,917.414,303747,tpp,18-Sep,0,66.4097,20,4,3,11,20,1735,low,mid,739.62,4,70.2327,51,7,5,24,55,1799,766.944,5a383c2f2006e2000118b916
7/18/2018,2,135.841,27,11,5,33,29,1836,932.176,303108,tpp,18-Sep,0,106.595,3,0,1,2,3,1735,low,mid,1289.94,4,114.465,54,10,5,33,58,1889,1001.71,59fda1a5961dfb0001f41a1e
7/18/2018,0,153.989,53,15,7,61,53,1778,772.716,303825,tpp,18-Sep,0,62.257,5,1,1,2,5,1735,low,mid,1155.54,4,144.819,75,14,6,76,79,1857,816.417,59fe3d331ca2fb000153221b
7/18/2018,1,60.1289,19,2,3,7,20,1751,754.436,304645,tpp,18-Sep,0,89.5901,20,4,3,13,20,1735,low,mid,748.756,1,71.7514,101,8,3,43,102,1908,856.823,59fddb4e232f86000173f9ed
7/18/2018,4,213.648,61,25,9,97,65,1882,835.331,304191,tpp,18-Sep,0,190.269,7,5,6,12,7,1735,low,mid,508.962,6,175.657,105,43,8,159,111,1903,840.919,59fd95b1520891000109f75e
7/18/2018,1,222.838,16,11,8,30,17,1770,559.254,303199,tpp,18-Sep,0,262.949,5,3,7,12,5,1735,low,mid,821.051,8,209.313,141,39,15,223,149,1865,638.683,59fdb2c4a2ff9c000150aaf3
7/18/2018,0,119.437,104,17,4,81,104,1768,533.891,303449,tpp,18-Sep,0,137.526,13,2,4,13,13,1735,low,mid,530.954,6,110.648,196,40,7,161,202,1895,666.254,5a33e69354caf70001d7854c
7/18/2018,0,148.389,31,12,7,33,31,1828,785.832,304483,tpp,18-Sep,0,152.717,12,6,5,17,12,1735,low,mid,753.784,5,157.115,204,48,7,210,209,1945,834.141,5b9686fc06470e0001d61cab
7/18/2018,2,33.1544,78,0,2,15,80,1844,638.59,304617,tpp,18-Sep,0,33.5132,52,4,2,12,52,1735,low,mid,496.778,14,38.4775,323,6,7,68,337,1805,619.924,5b6bab05a8f9550001e1b598
7/18/2018,8,215.483,106,35,9,169,114,1942,807.746,304015,tpp,18-Sep,0,135.258,6,0,4,8,6,1736,low,mid,787.226,2,167.104,17,5,4,27,19,1820,902.751,59fe3d43eeee4400010f889c
7/18/2018,1,390.688,15,13,13,48,16,1838,1076.65,304136,tpp,18-Sep,1,995.477,0,0,8,8,1,1736,low,mid,1318.3,2,292.561,50,21,16,90,52,1869,989.416,5a958c3e289b570001f40a28
7/18/2018,1,101.979,78,8,5,53,79,1830,759.41,304036,tpp,18-Sep,0,132.917,5,1,2,5,5,1736,low,mid,957.288,2,82.8393,61,6,6,40,63,1854,855.725,5af0133d0a3ac60001bc35eb
7/18/2018,5,179.651,55,18,5,78,60,1884,879.33,303494,tpp,18-Sep,0,142.93,9,3,3,11,9,1736,low,mid,862.141,8,159.458,116,41,8,156,124,1976,922.898,59fdb0304f961100015c0805
7/18/2018,1,185.037,12,0,4,14,13,1791,859.639,303482,tpp,18-Sep,0,170.332,7,4,3,11,7,1736,low,mid,545.372,6,165.72,134,33,6,155,140,1877,616.895,5a0f057e1134ef00013eb8e1
7/18/2018,4,151.173,126,27,8,138,130,1885,756.481,303101,tpp,18-Sep,0,74.0087,5,0,1,3,5,1736,low,mid,780.436,8,149.131,134,27,8,126,142,1886,871.72,59fd98ba4b64540001fac0a0
7/18/2018,0,90.7475,36,5,3,21,36,1821,926.303,304105,tpp,18-Sep,0,187.598,4,1,2,5,4,1736,low,mid,1115.78,5,128.685,155,19,6,108,160,1842,1034.09,59fda8b59fde9d0001c1fcf4
7/18/2018,0,150.162,20,3,5,25,20,1747,597.701,305021,tpp,18-Sep,0,166.679,13,5,6,18,13,1736,low,mid,671.218,8,134.471,263,53,6,252,271,1877,618.826,59fe3d2fb6b7860001917335
7/18/2018,2,198.429,85,30,8,154,87,1831,572.639,303555,tpp,18-Sep,0,251.622,3,0,3,6,3,1736,low,mid,936.245,23,202.136,407,162,12,725,430,1892,550.683,59fe21d5b8b3ac00010c7aef
7/18/2018,5,264.118,174,135,13,393,179,1833,551.436,303020,tpp,18-Sep,0,253.986,68,53,10,153,68,1736,low,mid,390.03,24,240.942,437,221,12,888,461,1939,598.99,59fe3d4644ddad0001f349ed
7/18/2018,0,102.223,78,12,7,50,78,1866,887.661,304121,tpp,18-Sep,0,109.734,13,2,3,9,13,1737,low,mid,693.754,0,158.33,32,7,4,22,32,1803,895.876,5a28e8fa4c8c7e00016570af
7/18/2018,0,119.284,90,15,7,74,90,1861,705.504,303403,tpp,18-Sep,1,459.403,0,1,4,4,1,1737,low,mid,1441.86,0,118.271,50,8,3,26,50,1856,855.51,5a8c2e9f71127a0001c18e4b
7/18/2018,2,328.959,39,32,10,103,41,1786,741.899,304902,tpp,18-Sep,0,268.482,7,3,5,13,7,1737,low,mid,752.311,10,356.665,48,45,11,142,58,1892,856.089,5ba29cbbe4df720001959f45
7/18/2018,0,201.12,28,4,9,35,28,1779,728.051,305000,tpp,18-Sep,0,232.571,5,2,4,12,5,1737,low,mid,597.158,5,149.629,101,21,6,114,106,1892,829.823,5a58aa32ef1f0f0001e90594
7/18/2018,3,86.1886,66,6,5,41,69,1867,823.224,304369,tpp,18-Sep,0,226.556,3,2,4,5,3,1737,low,mid,1337.75,6,132.564,108,12,5,84,114,1939,899.494,59fde131d4b432000108d42a
7/18/2018,1,114.227,91,23,4,58,92,1806,898.344,304353,tpp,18-Sep,1,155.309,7,2,9,13,8,1737,low,mid,999.911,9,123.604,112,19,6,88,121,1882,973.689,59fe3d146415400001ccdaae
7/18/2018,3,132.815,126,25,6,121,129,1751,721.656,304264,tpp,18-Sep,0,193.777,4,3,4,6,4,1737,low,mid,1258.53,8,154.375,121,32,8,130,129,1882,860.543,5a3245737fddf20001dcc40f
7/18/2018,1,99.882,74,12,3,51,75,1865,913.735,303643,tpp,18-Sep,2,74.7798,32,6,4,19,34,1737,low,mid,870.301,2,157.839,136,45,5,138,138,1811,912.994,59fe3d2842a4160001d5ed49
7/18/2018,2,184.132,128,50,5,141,130,1822,825.006,303869,tpp,18-Sep,1,189.743,62,32,7,92,63,1737,low,mid,622.267,4,190.344,166,50,8,169,170,1932,951.092,5a2e8d92e24bd00001293737
7/18/2018,2,61.3756,74,4,3,26,76,1906,1006.16,304129,tpp,18-Sep,0,47.8401,32,2,3,8,32,1737,low,mid,604.784,6,80.3037,243,14,4,113,249,1894,908.383,5b6d7038c76bf80001aa0683
7/18/2018,7,199.964,199,89,10,344,206,1872,601.877,304589,tpp,18-Sep,0,162.087,22,9,11,33,22,1737,low,mid,374.333,11,207.641,252,98,8,441,263,1922,714.818,59fe3d36d0e9060001a418a9
7/18/2018,0,117.845,26,8,5,23,26,1701,516.711,304557,tpp,18-Sep,0,156.964,8,2,3,9,8,1737,low,mid,913.714,6,115.946,285,49,7,197,291,1705,851.815,5a4a0f1f8ae2e300013e255e
7/18/2018,5,238.463,43,37,9,75,48,1858,762.237,304383,tpp,18-Sep,0,334.844,2,2,4,5,2,1737,low,mid,1800.94,33,239.156,316,225,10,550,349,2046,873.812,5b800e062aa02b00016681c1
7/18/2018,1,177.376,32,12,7,35,33,1909,1052.5,303773,tpp,18-Sep,0,152.599,8,3,4,9,8,1738,low,mid,808.579,1,193.292,5,1,3,7,6,1758,1048.97,59fe3d45d646ea000174fbc0
7/18/2018,0,122.766,7,2,3,9,7,1708,350.285,304996,tpp,18-Sep,1,653.213,0,5,7,7,1,1738,low,mid,1979.77,0,157.41,9,1,2,7,9,1736,667.207,59fe3c55a828aa0001b5254d
7/18/2018,1,145.983,40,12,5,39,41,1818,744.957,304883,tpp,18-Sep,1,455.265,1,7,7,8,2,1738,low,mid,1240.78,2,164.858,47,14,5,53,49,1878,811.853,59fde8e93174ae00011ef01b
7/18/2018,0,100.151,102,17,5,74,102,1809,664.234,303303,tpp,18-Sep,0,88.7247,23,6,4,17,23,1738,low,mid,542.772,3,117.39,80,11,5,71,83,1899,634.186,59fd95eca7ec4e000164679c
7/18/2018,0,66.4257,12,2,2,3,12,1745,970.37,304969,tpp,18-Sep,0,312.268,4,8,6,14,4,1738,low,mid,1000.22,3,71.9073,85,6,4,35,88,1832,930.083,59fe3d4e2f4862000186443a
7/18/2018,0,25.8,1,0,0,0,1,1697,200.989,304550,tpp,18-Sep,0,287.427,6,3,7,16,6,1738,low,mid,751.242,2,166.453,93,32,8,115,95,1830,695.295,5b1ba883d646e80001ef6479
7/18/2018,0,192.473,29,8,6,35,29,1955,1234.74,303180,tpp,18-Sep,1,645.094,0,2,6,6,1,1738,low,mid,1567.7,4,148.58,109,18,6,84,113,1977,948.098,59fdaa1aed90b70001b8df37
7/18/2018,1,107.712,104,14,7,81,105,1800,674.286,303810,tpp,18-Sep,0,101.455,6,1,2,4,6,1738,low,mid,1030.64,4,127.739,110,20,7,102,114,1877,808.867,59fe3d6942ebae00010dc444
7/18/2018,3,65.7856,124,11,3,54,127,1830,915.518,304368,tpp,18-Sep,0,81.7559,23,8,3,12,23,1738,low,mid,772.823,1,73.9675,119,14,4,54,120,1876,1040,59fe3d56f48bd70001af6e92
7/18/2018,0,409.656,3,3,5,9,3,1735,1083.23,303541,tpp,18-Sep,0,231.862,7,3,4,14,7,1738,low,mid,546.35,15,281.879,107,73,10,257,122,1924,740.164,59fdb0a91ecdb10001cb6fba
7/18/2018,6,244.283,113,45,11,207,119,1876,891.047,304331,tpp,18-Sep,1,245.658,156,101,17,329,157,1738,low,mid,565.577,6,228.337,119,57,10,193,125,1962,817.114,5aeef54ded51db00019d8604
7/18/2018,5,200.093,144,59,9,199,149,1833,675.985,304310,tpp,18-Sep,0,189.881,5,0,3,8,5,1738,low,mid,711.159,9,199.987,189,58,10,268,198,1883,799.471,5a046f506599890001801526
7/18/2018,5,216.287,59,26,9,117,64,1847,693.914,304187,tpp,18-Sep,0,139.673,6,0,3,9,6,1738,low,mid,701.44,44,179.591,156,58,12,279,200,1940,858.228,59fe362cf44dbd00017c9b10
7/18/2018,1,89.1344,60,10,4,37,61,1792,598.282,303178,tpp,18-Sep,0,144.564,20,6,4,22,20,1738,low,mid,491.897,8,95.5567,249,32,5,161,257,1933,678.25,5a5dfe48e397d80001b91d42
7/18/2018,9,97.1858,132,20,4,86,141,1909,886.705,303719,tpp,18-Sep,0,96.0162,9,1,3,6,9,1738,low,mid,661.713,31,102.959,250,48,5,195,281,1995,863.705,5adf386613950a0001883971
7/18/2018,2,256.436,33,9,9,53,35,1851,963.798,304905,tpp,18-Sep,1,893.162,0,2,7,7,1,1738,low,mid,1927.81,13,196.587,274,84,11,348,287,1956,963.45,59fd99ac3326840001883553
7/18/2018,7,87.3436,420,57,5,234,427,1719,567.809,304604,tpp,18-Sep,1,116.597,21,4,6,20,22,1738,low,mid,671.264,13,110.242,289,53,5,217,302,1889,843.99,5b2505daf44c200001e9393b
7/18/2018,0,131.417,10,1,3,8,10,1742,823.312,303092,tpp,18-Sep,0,137.986,42,13,5,46,42,1738,low,mid,563.711,17,159.98,299,81,6,356,316,1848,891.096,5b015e94e7247700017c9bf9
7/18/2018,0,37.6475,42,1,1,6,42,1836,955.87,304071,tpp,18-Sep,0,54.8044,17,1,2,7,17,1739,low,mid,816.683,0,40.3121,27,2,2,6,27,1771,912.697,5b94ef28c423c80001167fca
7/18/2018,1,123.557,138,43,6,122,139,1717,501.85,303377,tpp,18-Sep,0,195.212,4,6,5,8,4,1739,low,mid,919.694,0,91.6112,35,3,2,14,35,1841,593.797,5ba5077c9b1b2d000106c589
7/18/2018,1,133.922,21,4,2,16,22,1808,656.899,303331,tpp,18-Sep,0,87.2118,25,9,6,19,25,1739,low,mid,635.558,1,146.545,54,9,8,63,55,1830,558.706,5a51dafad673ac0001f697b2
7/18/2018,2,172.985,63,20,7,76,65,1842,773.699,304031,tpp,18-Sep,0,147.072,9,5,2,11,9,1739,low,mid,799.341,1,165.562,95,19,8,94,96,1875,922.373,59fdcaaa4fdb7c0001d42f52
7/18/2018,4,45.8608,84,7,2,17,88,1856,702.094,304793,tpp,18-Sep,0,106.723,10,0,2,7,10,1739,low,mid,536.798,14,66.8819,104,12,5,48,118,1856,685.675,5b5f05c7fb73ef0001db96ec
7/18/2018,0,80.4465,42,3,3,18,42,1813,625.295,303525,tpp,18-Sep,0,70.0443,15,1,3,10,15,1739,low,mid,614.994,2,74.6241,122,17,4,61,124,1857,674.994,59fe3d18ce41180001fc761c
7/18/2018,5,117.085,180,24,8,125,185,1778,650.532,303985,tpp,18-Sep,0,111.442,14,4,4,11,14,1739,low,mid,727.64,1,114.856,141,17,9,88,142,1764,684.685,59fdaac631aa490001f7f8f0
7/18/2018,0,111.877,63,16,5,55,63,1810,745.228,303930,tpp,18-Sep,0,243.628,10,4,4,15,10,1739,low,mid,590.763,5,119.219,154,26,5,113,159,1833,743.289,59fe3d46a59c13000187ea23
7/18/2018,2,85.3692,97,9,6,48,99,1716,666.684,304748,tpp,18-Sep,1,93.7011,85,15,6,53,86,1739,low,mid,634.136,5,95.5332,190,17,5,102,195,1825,798.318,59fdbef2d7f38800014f0288
7/18/2018,0,56.3049,18,2,4,9,18,1745,800.608,304754,tpp,18-Sep,1,105.605,68,16,5,59,69,1739,low,mid,668.182,9,84.0657,220,27,7,137,229,1733,775.26,59fe3d5450a1090001c5c5f3
7/18/2018,2,179.456,53,20,10,68,55,1768,613.049,304517,tpp,18-Sep,4,120.501,229,63,16,225,233,1739,low,mid,436.673,11,199.916,354,131,13,470,365,1962,794.466,5b60413bf5f25900017e435d
7/18/2018,0,60.4883,12,1,1,2,12,1771,847.759,303682,tpp,18-Sep,0,132.098,12,2,3,10,12,1740,high,mid,609.788,0,177.305,3,1,2,4,3,1723,838.147,59fe3d527dbf020001486efc
7/18/2018,11,465.527,38,101,11,169,49,2096,1360.52,304683,tpp,18-Sep,0,321.242,2,4,4,8,2,1740,high,mid,1327.7,14,322.509,22,46,8,86,36,2066,1169.21,5acfa35bef106e00011b1653
7/18/2018,0,162.767,11,3,3,10,11,1788,1052.22,303078,tpp,18-Sep,0,686.828,1,3,6,6,1,1740,high,mid,1873.63,5,229.384,44,21,7,76,49,1947,1055.87,59fe34efd61b9900018b90d6
7/18/2018,0,53.44,3,0,1,1,3,1691,232.02,304293,tpp,18-Sep,0,134.173,14,5,4,14,14,1740,high,mid,729.702,2,103.89,60,6,3,33,62,1808,811.828,5a16bd266c66470001782937
7/18/2018,11,196.867,105,37,11,168,116,1918,965.712,303402,tpp,18-Sep,0,194.079,3,2,2,3,3,1740,high,mid,1517.58,13,229.472,79,27,6,141,92,1908,918.874,59fe365e55b0b40001bb62ef
7/18/2018,0,136.683,37,9,6,36,37,1725,528.858,303197,tpp,18-Sep,1,113.991,21,6,4,20,22,1740,high,mid,620.06,2,130.626,96,18,6,84,98,1865,740.437,59fd9a2481cf480001cb8957
7/18/2018,3,254.838,64,44,11,126,67,1803,711.185,304595,tpp,18-Sep,0,195.518,57,19,7,89,57,1740,high,mid,556.759,10,235.732,89,71,9,157,99,1861,776.518,59fd9ed6258aa00001a9ef58
7/18/2018,1,150.617,31,7,4,32,32,1816,839.96,304378,tpp,18-Sep,0,154.158,9,2,5,9,9,1740,high,mid,916.635,4,148.148,113,25,6,110,117,1900,854.419,59fda95e73967d0001ace51d
7/18/2018,4,312.451,102,71,10,250,106,1843,755.158,304347,tpp,18-Sep,1,196.375,22,12,7,41,23,1740,high,mid,597.577,9,303.445,142,78,11,317,151,1867,859.926,59fe3d3530c1f700013e2b7e
7/18/2018,7,230.606,128,73,9,239,135,1808,777.175,304538,tpp,18-Sep,3,157.693,158,50,9,196,161,1740,high,mid,605.931,8,208.891,164,67,8,243,172,1859,788.586,5a0e869fc7f50d0001d25483
7/18/2018,0,203.208,10,2,3,14,10,1754,658.945,303583,tpp,18-Sep,0,129.623,16,5,4,19,16,1740,high,mid,534.944,17,141.505,367,86,6,371,384,1868,650.326,59fdebef3d81020001d01b47
7/18/2018,7,194.932,87,42,7,150,94,1843,602.001,303373,tpp,18-Sep,1,182.814,15,6,8,27,16,1740,high,mid,490.926,32,167.218,377,127,8,499,409,2026,702.06,5a699358ac81940001d0095a
7/18/2018,0,10.0669,12,0,0,0,12,1702,572.719,303533,tpp,18-Sep,0,37.7616,26,1,2,5,26,1740,high,mid,731.884,9,54.0773,537,39,25,170,546,1745,759.906,5b1c481d28ffd700014e139c
7/18/2018,1,87.2893,74,17,4,55,75,1842,686.45,304078,tpp,18-Sep,0,145.605,4,3,2,5,4,1741,high,mid,1225.35,0,130.307,15,0,2,14,15,1725,530.299,5a014f9a8408c900019fc047
7/18/2018,0,87.8911,77,8,3,38,77,1801,734.676,304168,tpp,18-Sep,0,95.0888,53,4,3,29,53,1741,high,mid,694.874,1,72.3418,25,3,2,10,26,1799,825.858,5a60899129f25f0001f720f8
7/18/2018,0,114.609,20,3,4,14,20,1735,677.644,304262,tpp,18-Sep,0,146.295,9,3,4,11,9,1741,high,mid,855.703,3,117.457,39,7,4,30,42,1802,804.013,59fe3d511d19750001a818ef
7/18/2018,2,119.04,59,10,4,43,61,1815,919.755,304005,tpp,18-Sep,0,136.217,15,3,3,13,15,1741,high,mid,895.103,1,109.85,109,13,6,76,110,1829,953.27,5a8a9479c29e68000191fb85
7/18/2018,0,123.707,30,6,3,26,30,1785,787.64,304332,tpp,18-Sep,0,178.996,8,7,6,14,8,1741,high,mid,897.687,5,134.429,114,14,7,98,119,1949,911.801,5ba739fc1c6ef000019f0153
7/18/2018,0,191.329,27,14,5,41,27,1819,939.135,303208,tpp,18-Sep,0,131.981,10,1,3,8,10,1741,high,mid,776.623,9,166.062,127,46,6,150,136,1919,791.628,59fde6c9c8be8c000130c8fa
7/18/2018,0,92.9953,12,1,3,7,12,1688,439.265,304678,tpp,18-Sep,0,110.268,39,3,3,32,39,1741,high,mid,468.833,3,100.385,148,29,5,103,151,1909,840.805,5a3a122f925ce00001ec8e24
7/18/2018,4,264.194,20,6,8,55,24,1825,585.213,303389,tpp,18-Sep,0,337.5,2,0,7,7,2,1741,high,mid,954.095,15,217.258,181,62,11,317,196,1931,622.214,59fe369494935f000107e440
7/18/2018,3,194.301,111,47,9,153,114,1781,582.491,303313,tpp,18-Sep,0,195.495,20,8,5,38,20,1741,high,mid,458.142,9,186.039,204,79,7,255,213,1792,646.892,5a0bea5dce178f00015e65d4
7/18/2018,6,264.816,74,36,10,174,80,1801,497.008,304618,tpp,18-Sep,1,321.884,17,9,14,51,18,1741,high,mid,346.303,23,290.426,205,120,12,507,228,1853,642.253,5a9919a195e4ce00010c01e0
7/18/2018,1,116.326,63,19,6,63,64,1822,657.211,303344,tpp,18-Sep,0,108.216,33,2,3,28,33,1741,high,mid,606.259,4,131.411,308,63,7,283,312,1899,695.412,59fd9666dc08e600014ec7a3
7/18/2018,3,283.611,155,83,10,341,158,1883,660.367,304392,tpp,18-Sep,1,338.385,2,3,6,10,3,1741,high,mid,642.5,22,260.55,293,151,10,642,315,1879,723.872,59fd940b9fde9d0001c1f3b6
